Time,Symbol,Price,Quantity,Type,Status,Value,Tag 
2016-03-29T16:00:00Z,NFLX,103.35,-1084,Market,Filled,-112031.4,take-profit - Warning: No quote information available at 03/29/2016 12:00:00 America/New_York, order filled using TradeBar data 
2016-03-29T17:00:00Z,FB,115.09,-963,Market,Filled,-110831.67,take-profit - Warning: No quote information available at 03/29/2016 13:00:00 America/New_York, order filled using TradeBar data 
2016-03-29T18:00:00Z,AMZN,594.38,185,Market,Filled,109960.3,Warning: No quote information available at 03/29/2016 14:00:00 America/New_York, order filled using TradeBar data 
2016-03-29T20:00:00Z,AMD,2.88,38675,Market On Open,Filled,111384, 
2016-03-29T20:00:00Z,ATVI,32.58635856,-3501,Market On Open,Filled,-114084.84131856,take-profit 
2016-03-30T14:00:00Z,MSFT,50.67767715,-2239,Market,Filled,-113467.31913885,take-profit - Warning: No quote information available at 03/30/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-03-30T14:00:00Z,GOOGL,775.95,-142,Market,Filled,-110184.9,take-profit - Warning: No quote information available at 03/30/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-03-30T14:00:00Z,CRM,73.81,-1520,Market,Filled,-112191.2,take-profit - Warning: No quote information available at 03/30/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-03-30T14:00:00Z,UNH,119.40711055,-935,Market,Filled,-111645.64836425,take-profit - Warning: No quote information available at 03/30/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-03-30T14:00:00Z,NVDA,8.7946771875,-12995,Market,Filled,-114286.83005156,take-profit - Warning: No quote information available at 03/30/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-03-30T14:00:00Z,EBAY,23.437526348,4785,Market,Filled,112148.56357518,Warning: No quote information available at 03/30/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-03-30T18:00:00Z,SQ,14.31,-8458,Market,Filled,-121033.98,take-profit - Warning: No quote information available at 03/30/2016 14:00:00 America/New_York, order filled using TradeBar data 
2016-03-30T20:00:00Z,SQ,14.72,7449,Market On Open,Filled,109649.28, 
2016-04-01T14:00:00Z,EBAY,22.946436026,-4785,Market,Filled,-109798.69638441,stop-loss - Warning: No quote information available at 04/01/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-04-01T15:00:00Z,NFLX,104.65,1071,Market,Filled,112080.15,Warning: No quote information available at 04/01/2016 11:00:00 America/New_York, order filled using TradeBar data 
2016-04-01T15:00:00Z,UNH,119.22349205,940,Market,Filled,112070.082527,Warning: No quote information available at 04/01/2016 11:00:00 America/New_York, order filled using TradeBar data 
2016-04-01T16:00:00Z,FB,115.65,967,Market,Filled,111833.55,Warning: No quote information available at 04/01/2016 12:00:00 America/New_York, order filled using TradeBar data 
2016-04-01T17:00:00Z,SQ,14.22,-7449,Market,Filled,-105924.78,stop-loss - Warning: No quote information available at 04/01/2016 13:00:00 America/New_York, order filled using TradeBar data 
2016-04-01T18:00:00Z,CME,80.346416074,1387,Market,Filled,111440.47909464,Warning: No quote information available at 04/01/2016 14:00:00 America/New_York, order filled using TradeBar data 
2016-04-01T19:00:00Z,GOOGL,767.5,145,Market,Filled,111287.5,Warning: No quote information available at 04/01/2016 15:00:00 America/New_York, order filled using TradeBar data 
2016-04-01T19:00:00Z,CRM,75.35,1479,Market,Filled,111442.65,Warning: No quote information available at 04/01/2016 15:00:00 America/New_York, order filled using TradeBar data 
2016-04-01T19:00:00Z,PFE,23.165674706926,4813,Market,Filled,111496.39236444,Warning: No quote information available at 04/01/2016 15:00:00 America/New_York, order filled using TradeBar data 
2016-04-01T19:00:00Z,NVDA,8.826568625,12631,Market,Filled,111488.38830237,Warning: No quote information available at 04/01/2016 15:00:00 America/New_York, order filled using TradeBar data 
2016-04-04T14:00:00Z,FB,113.17,-967,Market,Filled,-109435.39,stop-loss - Warning: No quote information available at 04/04/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-04-04T14:00:00Z,MDY,245.236091492,453,Market,Filled,111091.94944588,Warning: No quote information available at 04/04/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-04-04T16:00:00Z,TWTR,16.92,6555,Market,Filled,110910.6,Warning: No quote information available at 04/04/2016 12:00:00 America/New_York, order filled using TradeBar data 
2016-04-04T17:00:00Z,MSFT,50.604628246,2204,Market,Filled,111532.60065418,Warning: No quote information available at 04/04/2016 13:00:00 America/New_York, order filled using TradeBar data 
2016-04-05T14:00:00Z,PFE,23.967949155651,-4813,Market,Filled,-115357.73928615,take-profit - Warning: No quote information available at 04/05/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-04-05T14:00:00Z,MDY,241.652673577,-453,Market,Filled,-109468.66113038,stop-loss - Warning: No quote information available at 04/05/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-04-05T14:00:00Z,UNH,117.525020925,-940,Market,Filled,-110473.5196695,stop-loss - Warning: No quote information available at 04/05/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-04-05T15:00:00Z,CME,79.043680628,-1387,Market,Filled,-109633.58503104,stop-loss - Warning: No quote information available at 04/05/2016 11:00:00 America/New_York, order filled using TradeBar data 
2016-04-05T17:00:00Z,MSFT,49.76456585,-2204,Market,Filled,-109681.1031334,stop-loss - Warning: No quote information available at 04/05/2016 13:00:00 America/New_York, order filled using TradeBar data 
2016-04-06T14:00:00Z,AMD,2.74,-38675,Market,Filled,-105969.5,stop-loss - Warning: No quote information available at 04/06/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-04-06T14:00:00Z,NVDA,8.6229540625,-12631,Market,Filled,-108916.53276344,stop-loss - Warning: No quote information available at 04/06/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-04-06T15:00:00Z,MA,91.607122947,1201,Market,Filled,110020.15465935,Warning: No quote information available at 04/06/2016 11:00:00 America/New_York, order filled using TradeBar data 
2016-04-06T18:00:00Z,ATVI,33.090671252,3328,Market,Filled,110125.75392666,Warning: No quote information available at 04/06/2016 14:00:00 America/New_York, order filled using TradeBar data 
2016-04-06T20:00:00Z,NVDA,8.752973,12564,Market On Open,Filled,109972.352772, 
2016-04-07T15:00:00Z,IAU,23.92,4578,Market,Filled,109505.76,Warning: No quote information available at 04/07/2016 11:00:00 America/New_York, order filled using TradeBar data 
2016-04-07T15:00:00Z,MA,90.405463871,-1201,Market,Filled,-108576.96210907,stop-loss - Warning: No quote information available at 04/07/2016 11:00:00 America/New_York, order filled using TradeBar data 
2016-04-07T17:00:00Z,ATVI,32.528168634,-3328,Market,Filled,-108253.74521395,stop-loss - Warning: No quote information available at 04/07/2016 13:00:00 America/New_York, order filled using TradeBar data 
2016-04-08T14:00:00Z,EEM,30.49471944,3595,Market,Filled,109628.5163868,Warning: No quote information available at 04/08/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-04-08T14:00:00Z,MA,91.607122947,1196,Market,Filled,109562.11904461,Warning: No quote information available at 04/08/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-04-08T15:00:00Z,MDY,242.620661793,450,Market,Filled,109179.29780685,Warning: No quote information available at 04/08/2016 11:00:00 America/New_York, order filled using TradeBar data 
2016-04-11T16:00:00Z,SQ,15.48,7077,Market,Filled,109551.96,Warning: No quote information available at 04/11/2016 12:00:00 America/New_York, order filled using TradeBar data 
2016-04-12T14:00:00Z,GOOGL,755.19,-145,Market,Filled,-109502.55,stop-loss - Warning: No quote information available at 04/12/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-04-12T14:00:00Z,CRM,73.95,-1479,Market,Filled,-109372.05,stop-loss - Warning: No quote information available at 04/12/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-04-12T14:00:00Z,TWTR,16.34,-6555,Market,Filled,-107108.7,stop-loss - Warning: No quote information available at 04/12/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-04-12T20:00:00Z,GOOGL,770.31,143,Market On Open,Filled,110154.33, 
2016-04-13T14:00:00Z,MSFT,50.412874873,2207,Market,Filled,111261.21484471,Warning: No quote information available at 04/13/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-04-13T14:00:00Z,AMZN,615.19,-185,Market,Filled,-113810.15,take-profit - Warning: No quote information available at 04/13/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-04-13T14:00:00Z,JPM,52.98608904,-2093,Market,Filled,-110899.88436072,take-profit - Warning: No quote information available at 04/13/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-04-13T14:00:00Z,NFLX,109.99,-1071,Market,Filled,-117799.29,take-profit - Warning: No quote information available at 04/13/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-04-13T14:00:00Z,ATVI,33.866536932,3286,Market,Filled,111285.44035855,Warning: No quote information available at 04/13/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-04-13T14:00:00Z,EEM,31.66829307,-3595,Market,Filled,-113847.51358665,take-profit - Warning: No quote information available at 04/13/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-04-13T20:00:00Z,MDY,247.832906033,-450,Market On Open,Filled,-111524.80771485,take-profit 
2016-04-14T15:00:00Z,FB,111.52,995,Market,Filled,110962.4,Warning: No quote information available at 04/14/2016 11:00:00 America/New_York, order filled using TradeBar data 
2016-04-14T16:00:00Z,SQ,14.75,-7077,Market,Filled,-104385.75,stop-loss - Warning: No quote information available at 04/14/2016 12:00:00 America/New_York, order filled using TradeBar data 
2016-04-14T17:00:00Z,IAU,23.64,-4578,Market,Filled,-108223.92,stop-loss - Warning: No quote information available at 04/14/2016 13:00:00 America/New_York, order filled using TradeBar data 
2016-04-15T14:00:00Z,NVDA,9.17492125,-12564,Market,Filled,-115273.710585,take-profit - Warning: No quote information available at 04/15/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-04-15T14:00:00Z,MA,93.797243521,-1196,Market,Filled,-112181.50325112,take-profit - Warning: No quote information available at 04/15/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-04-15T15:00:00Z,GOOGL,780.23,-143,Market,Filled,-111572.89,take-profit - Warning: No quote information available at 04/15/2016 11:00:00 America/New_York, order filled using TradeBar data 
2016-04-15T16:00:00Z,CME,75.824181564,1463,Market,Filled,110930.77762813,Warning: No quote information available at 04/15/2016 12:00:00 America/New_York, order filled using TradeBar data 
2016-04-18T15:00:00Z,AMZN,636.01,175,Market,Filled,111301.75,Warning: No quote information available at 04/18/2016 11:00:00 America/New_York, order filled using TradeBar data 
2016-04-18T15:00:00Z,PYPL,39.38,2826,Market,Filled,111287.88,Warning: No quote information available at 04/18/2016 11:00:00 America/New_York, order filled using TradeBar data 
2016-04-18T16:00:00Z,AMZN,627.51,-175,Market,Filled,-109814.25,stop-loss - Warning: No quote information available at 04/18/2016 12:00:00 America/New_York, order filled using TradeBar data 
2016-04-18T17:00:00Z,MDY,248.670588143,446,Market,Filled,110907.08231178,Warning: No quote information available at 04/18/2016 13:00:00 America/New_York, order filled using TradeBar data 
2016-04-18T17:00:00Z,EEM,31.70468295,3503,Market,Filled,111061.50437385,Warning: No quote information available at 04/18/2016 13:00:00 America/New_York, order filled using TradeBar data 
2016-04-18T17:00:00Z,UNH,117.4056689,946,Market,Filled,111065.7627794,Warning: No quote information available at 04/18/2016 13:00:00 America/New_York, order filled using TradeBar data 
2016-04-18T17:00:00Z,EBAY,24.400448548,4552,Market,Filled,111070.8417905,Warning: No quote information available at 04/18/2016 13:00:00 America/New_York, order filled using TradeBar data 
2016-04-18T18:00:00Z,GOOGL,788.26,141,Market,Filled,111144.66,Warning: No quote information available at 04/18/2016 14:00:00 America/New_York, order filled using TradeBar data 
2016-04-18T18:00:00Z,CRM,77.17,1441,Market,Filled,111201.97,Warning: No quote information available at 04/18/2016 14:00:00 America/New_York, order filled using TradeBar data 
2016-04-18T18:00:00Z,PFE,25.233074247871,4409,Market,Filled,111252.62435886,Warning: No quote information available at 04/18/2016 14:00:00 America/New_York, order filled using TradeBar data 
2016-04-19T14:00:00Z,GOOGL,778.17,-141,Market,Filled,-109721.97,stop-loss - Warning: No quote information available at 04/19/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-04-19T14:00:00Z,UNH,120.352745825,-946,Market,Filled,-113853.69755045,take-profit - Warning: No quote information available at 04/19/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-04-19T14:00:00Z,EBAY,23.533818568,-4552,Market,Filled,-107125.94212154,stop-loss - Warning: No quote information available at 04/19/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-04-19T16:00:00Z,CRM,75.98,-1441,Market,Filled,-109487.18,stop-loss - Warning: No quote information available at 04/19/2016 12:00:00 America/New_York, order filled using TradeBar data 
